"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","TURMA","SERIE","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8304","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8305","Bom","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8306","Regular","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8307","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8308","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8309","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8310","Bom","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8311","Regular","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8312","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8313","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8314","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8315","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8316","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8317","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8318","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8319","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8320","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8321","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8322","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8323","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8324","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8325","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8326","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8327","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8328","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","6","1872","6.6 - Respeito ao horário de aula pelo professor","8329","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8330","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8331","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8332","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8333","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","7","1873","6.7 - Apresentação do programa e do critério de avaliação da disciplina","8334","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","8","1874","6.8 - Cumprimento do programa e do critério de avaliação da disciplina","8335","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","8","1874","6.8 - Cumprimento do programa e do critério de avaliação da disciplina","8336","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","8","1874","6.8 - Cumprimento do programa e do critério de avaliação da disciplina","8337","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","8","1874","6.8 - Cumprimento do programa e do critério de avaliação da disciplina","8338","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","8","1874","6.8 - Cumprimento do programa e do critério de avaliação da disciplina","8339","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","9","1875","6.9 - Importância da disciplina no curso","8340","Importante","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","9","1875","6.9 - Importância da disciplina no curso","8341","Pouco importante","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","9","1875","6.9 - Importância da disciplina no curso","8342","Não importante","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","9","1875","6.9 - Importância da disciplina no curso","8343","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","10","1876","6.10 - Carga horária destinada para a disciplina","8344","Boa","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","10","1876","6.10 - Carga horária destinada para a disciplina","8345","Condizente em parte","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","10","1876","6.10 - Carga horária destinada para a disciplina","8346","Insuficiente","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","10","1876","6.10 - Carga horária destinada para a disciplina","8347","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11104","METODOS E TECNICAS DE ESTUDOS      ","935","2","10","1876","6.10 - Carga horária destinada para a disciplina","8348","Boa","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8300","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8301","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8302","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8303","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8304","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8305","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8306","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8307","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8308","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8309","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8310","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8311","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8312","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8313","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8314","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8315","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8316","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8317","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8318","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8319","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8320","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8321","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8322","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8323","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","77","ADMINISTRACAO PUBLICA- EAD    ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","11105","CIDADANIA E DIREITOS SOC. NO BRASIL","935","2","5","1871","6.5 - Frequência do professor na disciplina, respeito ao horário e aproveitamento do tempo em aula","8324","Não sei informar","0.0","0","1"
